id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
45021,Chus,Ureña,Viudo,49440911L,Húngara,1950-11-26,"Vial de Amaya Cerdá 62, Córdoba, 50830",22900,Huesca,777122806,florjaime@example.com,False,Miembro del poder legislativo,"6281,56",ES4010348636137270225084,corriente,"65513,54",2025-08-03,Masculino
45022,Hipólito,Flores,Viudo,76382067X,Armenia,1966-03-30,"Plaza Nydia Bertrán 95 Apt. 91 , Lugo, 25020",14312,Valencia,691649041,baezamanda@example.com,False,Guardián de prisión,"2186,04",ES4381551717509973337733,corriente,"51605,19",2018-03-30,Masculino
45023,Marino,Escudero,Soltero,28679118G,Alemana,1963-06-05,"Camino Horacio Torrent 739 Puerta 4 , Murcia, 15810",04619,Salamanca,708330673,angelinoamigo@example.net,False,Peón de la construcción de edificios,"1585,19",ES7649113937582046389629,corriente,"71032,65",2018-09-03,Masculino
45024,Sofía,Bueno,Soltera,50092494N,Neozelandesa,1993-05-18,"Camino Pastor Ropero 58 Piso 0 , Guipúzcoa, 14672",48556,Valencia,625197493,ruedatania@example.net,False,Agente de aduanas,"2193,43",ES6608733266744501131458,corriente,"68553,5",2022-05-18,Femenino
45025,Sabina,Revilla,Soltera,36915053F,Catarí,1978-09-15,"Paseo de Guillermo Boix 90 Puerta 9 , Huelva, 08937",42580,Guipúzcoa,698939878,selenamarino@example.org,False,Programador de aplicaciones,"3331,99",ES1235416207857752572101,corriente,"17753,08",2018-03-02,Femenino
45026,Lupe,Carreras,Soltero,33312223N,Tailandesa,1969-12-31,"C. de Mamen Avilés 12 Apt. 77 , Toledo, 06634",30283,Valladolid,789074545,teodora29@example.com,False,Profesional de relaciones públicas,"7773,72",ES8662708985624751338862,corriente,"39352,73",2020-02-09,Masculino
45027,Fabio,Porta,Divorciado,69155883N,Mongola,1995-05-16,"Ronda de Anastasia Pina 62 Apt. 40 , Melilla, 10699",08124,Cantabria,748013846,sorianojose-antonio@example.com,False,Traductor e intérprete,"1905,43",ES2172064885311746400129,corriente,"70631,97",2019-04-18,Masculino
45028,Cristina,Coll,Casada,58173006A,Keniata,2007-01-18,"Callejón de Rolando Palau 3, Santa Cruz de Tenerife, 18537",47005,Guipúzcoa,669324184,vinaperla@example.com,False,"Panaderos, pasteleros y confiteros","4440,07",ES1163537184870094791113,corriente,"7030,99",2023-01-05,Femenino
45029,Darío,Villaverde,Soltero,38847155V,Cubana,1955-12-30,"Calle Teobaldo Álamo 69 Puerta 4 , Baleares, 48617",43322,Ávila,692402141,torralbacaridad@example.com,False,Supervisor de tiendas y almacenes,"2708,87",ES1182426095867194142550,corriente,"36032,85",2024-01-22,Masculino
45030,Aníbal,Iglesias,Viudo,82462275F,Iraní,1995-03-12,"Plaza de Liliana Vives 81, Girona, 19057",33407,Zamora,761167487,crespopili@example.net,False,Técnico en aparatos de diagnóstico y tratamiento médico,"6094,26",ES6483999752382368665385,corriente,"43137,77",2020-02-24,Masculino
45031,Fermín,Arteaga,Divorciado,92212585L,Turca,1953-06-14,"Calle Celestino Marco 43 Puerta 4 , Zamora, 10395",43321,Salamanca,766439598,pzorrilla@example.org,False,Trabajador social de nivel medio,"2168,82",ES3229174327531487033787,corriente,"81137,93",2023-01-27,Masculino
45032,Abril,Ávila,Viuda,17849067D,Barbadense,1960-04-21,"Rambla Basilio Pedro 46 Piso 9 , Granada, 01946",38755,Asturias,780583785,ohuguet@example.com,False,Técnico en ingeniería civil,"4700,43",ES6245953316003097349897,corriente,"86421,31",2022-01-17,Femenino
45033,Amalia,Tormo,Divorciada,98784676K,Bangladesí,1949-06-11,"Pasadizo de Concha Tolosa 36 Puerta 9 , Soria, 30515",38117,Sevilla,773989534,griselda28@example.com,False,Asistente veterinario,"5401,29",ES5992065546645030064703,corriente,"41600,85",2021-11-17,Femenino
45034,Federico,Vaquero,Divorciado,91158692D,Bahameña,1980-12-27,"C. de Andrés Felipe Baños 49 Apt. 36 , Asturias, 09391",24262,Castellón,781808535,rpelaez@example.net,False,Mecánico y reparador de motores de avión,"3104,34",ES8815504628236145704319,corriente,"93847,3",2024-10-18,Masculino
45035,Agustina,Company,Divorciada,56219376Q,Tailandesa,1960-11-03,"Pasaje de Yésica Guitart 306, Ávila, 07356",09119,Guipúzcoa,794881509,maximiliano01@example.org,False,Instalador y reparador en tecnología de la información y las comunicaciones,"1342,05",ES8016695884015118398607,corriente,"70279,25",2022-06-03,Femenino
45036,Tamara,Palmer,Soltera,56290458M,Beninesa,1952-10-21,"Acceso Rodrigo Antúnez 34 Piso 1 , Alicante, 44317",50274,Soria,778100005,cayetanamate@example.org,False,Técnico en seguridad aeronáutica,"3561,61",ES7808188739746940711933,corriente,"44389,38",2023-07-19,Femenino
45037,Bartolomé,Santos,Viudo,99247920E,Yemení,1956-06-18,"C. de Telmo Pavón 528 Apt. 42 , Castellón, 47451",41411,Málaga,796048291,ranton@example.org,False,Mecánico y reparador de instrumentos de precisión,"5539,38",ES9104389040343366445820,corriente,"43836,22",2024-08-15,Masculino
45038,Adelia,Benítez,Casada,54301090E,Francesa,1988-05-27,"Cañada Renata Marti 15, Baleares, 39541",14457,Lugo,697696875,graciela85@example.net,False,Peón de minas y canteras,"5430,67",ES6179101217843653905213,corriente,"97283,12",2020-02-04,Femenino
45039,Rosenda,Santiago,Divorciada,49042394T,Eslovaca,1965-03-23,"Callejón Socorro Fernandez 39, Cádiz, 14984",22646,Asturias,784763418,abril84@example.com,False,Pescador de agua dulce y en aguas costeras,"7923,72",ES9718456968977739249287,corriente,"88673,86",2019-12-03,Femenino
45040,Vito,Costa,Divorciado,52700453R,Alemana,1947-11-03,"Pasaje María Belén Fiol 58 Apt. 08 , Lugo, 48117",12682,Huelva,706035150,jordiraya@example.org,False,Inspector de la salud laboral,"2356,81",ES6790693752016515198833,corriente,"39628,24",2019-12-05,Masculino
45041,Prudencia,Calzada,Divorciada,52879180H,Bangladesí,1953-10-18,"Glorieta de Tristán Chamorro 390 Apt. 31 , Cantabria, 14077",51144,Las Palmas,647683120,martinsalcedo@example.org,False,Vendedor por teléfono,"7426,61",ES1017955897887773567263,corriente,"17150,94",2023-12-07,Femenino
45042,Jacinto,Palacios,Divorciado,33651545S,Bahameña,1992-07-31,"Plaza de Anastasio Cuesta 456 Puerta 0 , Santa Cruz de Tenerife, 08818",32129,Palencia,648116834,diazvisitacion@example.org,False,Clasificador de productos,"7161,68",ES3912262218275300045024,corriente,"76236,94",2024-12-14,Masculino
45043,Tecla,Adadia,Soltera,38691018G,Sueca,1950-07-19,"Plaza de Eligia Alcaraz 27 Apt. 80 , Soria, 48141",16642,Cantabria,702208889,sevillanomaximino@example.org,False,Instructor en tecnologías de la información,"5335,56",ES6457936515713089167684,corriente,"4874,61",2024-11-01,Femenino
45044,Nazaret,Gámez,Divorciado,34281953Q,Libia,1964-11-07,"Vial de Remigio Piñeiro 64, Ourense, 25213",45048,Badajoz,725556267,marcioheras@example.org,False,Operador de instalaciones de procesamiento de minerales y rocas,"3513,56",ES8320259068666815805294,corriente,"25994,75",2024-05-29,Masculino
45045,Manu,Aranda,Soltera,90892380Z,Butanesa,1951-08-19,"Glorieta Baltasar Grau 30 Puerta 2 , Córdoba, 40407",26550,Cuenca,688571784,cifuentesmaria-del-carmen@example.org,False,Clasificador de desechos,"2370,07",ES3270686772071705067219,corriente,"25373,71",2020-05-18,Femenino
45046,Constanza,Soriano,Casada,48363459W,Barbadense,1979-02-21,"Urbanización Georgina Falcón 2, Barcelona, 12834",01889,Toledo,799987577,ptomas@example.net,False,Patronista y cortador de tela,"6110,41",ES7045266386153859268136,corriente,"58168,06",2018-10-15,Femenino
45047,Luis,Fuentes,Casado,58821314X,Butanesa,1965-10-20,"Pasaje Plinio Ferrández 264 Piso 1 , Lleida, 46728",02027,Segovia,720378364,palomowilfredo@example.net,False,Agrimensor,"5551,07",ES3911250178972646473264,corriente,"1077,69",2025-06-20,Masculino
45048,Benito,Lumbreras,Soltero,16258935M,Británica,1949-06-29,"Pasadizo Natalio Nebot 53, Lugo, 36350",46617,La Coruña,682606748,candela13@example.org,False,Ingeniero de minas,"2787,57",ES7723002763688347779189,corriente,"9068,64",2019-02-20,Masculino
45049,Ani,Giralt,Soltera,68124507W,Antiguana,1990-07-08,"Camino Javiera Estévez 722, Tarragona, 43949",25936,Asturias,710503193,avilavalerio@example.net,False,Cobrador,"3035,92",ES4829835369766160344348,corriente,"7214,06",2019-07-14,Femenino
45050,Ramón,Cámara,Viudo,29977807K,Filipina,1984-01-21,"Pasadizo de Norberto Pinilla 85, León, 19814",12342,Guadalajara,621679073,poufabio@example.com,False,"Director de empresas de abastecimiento, distribución y afines","6237,17",ES6275771847929359204905,corriente,"34666,25",2021-03-16,Masculino
45051,David,Sevillano,Viudo,72842311T,Vietnamita,1956-05-02,"Pasadizo Jordán Ayuso 55 Piso 9 , Navarra, 35007",06614,Ceuta,723329420,shuertas@example.net,False,Pescadero,"7429,28",ES8337322153575967007585,corriente,"38395,52",2022-01-09,Masculino
45052,Luisina,Pagès,Divorciada,97188658L,Turca,1998-01-11,"Cañada de María Del Carmen Álvaro 61, Sevilla, 20181",42155,Zaragoza,707359123,carlitoprada@example.org,False,Bombero,"4659,07",ES4945236147521053131934,corriente,"16927,37",2021-08-24,Femenino
45053,Jacobo,González,Viudo,64181856B,Noruega,1987-02-10,"Rambla Serafina Martínez 20, Zamora, 38113",01568,Huelva,688247141,jose-maria06@example.org,False,Artista plástico,"3809,21",ES4025316357552127141429,corriente,"6361,36",2023-03-11,Masculino
45054,María Teresa,Sola,Casada,87728877T,Bruneana,2002-04-04,"Ronda de Pío Castells 28, Melilla, 33029",29501,Tarragona,780859284,ruanolara@example.net,False,Empleado encargado de las nóminas,"3544,29",ES0135765503586253374514,corriente,"79954,63",2022-12-22,Femenino
45055,Noelia,Moliner,Casada,22262600A,Venezolana,1978-02-06,"Cuesta de Olga Barceló 922 Piso 1 , Córdoba, 07340",19363,Cádiz,711230116,laloripoll@example.net,False,Especialista en tratamientos de belleza,"4497,28",ES4498110150945789559153,corriente,"59523,71",2021-02-08,Femenino
45056,Estela,Bayo,Soltera,76954034J,Italiana,1949-05-03,"Plaza de Salomé Gelabert 422, Murcia, 23982",31588,Valladolid,771468887,peraltafrancisca@example.org,False,Inspector de fronteras,"2062,24",ES7980012953262982193194,corriente,"26993,63",2020-07-05,Femenino
45057,Álvaro,Luján,Divorciado,31748035P,Antiguana,1976-04-17,"C. de Nilda Llorente 90 Puerta 7 , Soria, 44262",38386,Granada,716103094,sebastiancanals@example.net,False,Mandader,"3174,08",ES8781137549341283855752,corriente,"8505,87",2018-04-02,Masculino
45058,Calista,Salvador,Divorciada,37779042R,Malasia,1972-06-29,"Cuesta Lucho Robles 772 Apt. 23 , Navarra, 08790",19776,Albacete,606388756,brionesesteban@example.net,False,Sericultor,"7397,72",ES1525791470993205050443,corriente,"99122,63",2025-02-18,Femenino
45059,Gregorio,Palacios,Casado,65603672J,Árabe,1986-12-16,"C. Elías Llanos 45 Apt. 24 , Badajoz, 48076",13095,Castellón,721545932,quintanillaaraceli@example.net,False,Cartógrafo,"1962,49",ES4102643760496293644337,corriente,"98921,23",2024-04-08,Masculino
45060,Aránzazu,Cortes,Soltera,63360950K,Argentina,1983-11-28,"Rambla de Ibán Gras 268, La Rioja, 23332",47653,Salamanca,777490281,solealbino@example.com,False,Ggeofísico,"7393,08",ES3999114869615098783498,corriente,"86304,62",2024-02-20,Femenino
45061,Andrea,Viana,Viuda,60330477M,Filipina,2002-08-01,"Pasaje Rómulo Andreu 67 Piso 3 , Guipúzcoa, 44129",33691,Barcelona,706598865,rojastecla@example.com,False,Adivinador,"1288,01",ES6382779284767679492005,corriente,"39502,7",2024-09-10,Femenino
45062,Palmira,Pastor,Soltera,46406629N,Maltesa,2000-01-24,"Acceso de Manuela Palma 89, Lleida, 47314",42569,Sevilla,658233137,elbasierra@example.com,False,Agrónomo,"4393,2",ES6817003432120528125030,corriente,"45490,03",2020-07-30,Femenino
45063,Belén,Lopez,Soltera,15046892Q,Uruguaya,1991-11-22,"Cuesta de Olga Mena 409 Piso 3 , Vizcaya, 04526",31306,Albacete,742489397,marcsanmiguel@example.org,False,Cortador de vidrio,"5134,96",ES1872126707947558296739,corriente,"71202,04",2025-03-25,Femenino
45064,Gustavo,Tomas,Divorciado,41752893G,Guatemalteca,1997-08-19,"Urbanización de Rosaura Puerta 9, Córdoba, 01578",28010,Tarragona,682600163,gantunez@example.org,False,Asistente fisioterapeuta,"7822,72",ES6219897136225584724438,corriente,"68491,25",2019-07-13,Masculino
45065,Aureliano,Tenorio,Soltero,79172262Y,Estona,1950-12-25,"Camino Judith Aragonés 61 Puerta 4 , La Coruña, 17124",15136,Albacete,739015084,cristian86@example.net,False,Moldeador y machero,"2720,35",ES3761755320460077305759,corriente,"99985,47",2021-10-14,Masculino
45066,Primitiva,Ruano,Casada,10484047A,Polaca,2002-07-05,"Alameda de Felipa Alegria 23, Soria, 24911",43600,Salamanca,781920628,kcalvo@example.org,False,Profesor de formación profesional,"7887,77",ES7125720275023189568297,corriente,"24219,28",2019-03-05,Femenino
45067,Nerea,Alcalde,Divorciada,44375159V,Chipriota,2002-02-05,"Rambla Jose Angel Navarrete 76, Barcelona, 18583",08474,Álava,662022049,micaela27@example.com,False,Planchador manuales,"2098,1",ES2864449945902739428012,corriente,"80384,83",2019-06-29,Femenino
45068,Isabel,Bonet,Soltera,43819603A,Rumana,2001-11-06,"Calle de Martín Llabrés 53 Apt. 64 , La Coruña, 09332",35417,Almería,668703214,andres44@example.net,False,Cobrador,1217,ES5866881322742092178665,corriente,"89550,1",2022-12-04,Femenino
45069,Lucio,Garzón,Soltero,19843641T,Gabonesa,1998-10-17,"Glorieta de Claudia Perelló 63 Apt. 04 , Ourense, 25570",32569,Málaga,775129970,leoncio54@example.com,False,Agrimensor,"3862,05",ES1893889273255255470443,corriente,"82793,17",2023-05-03,Masculino
45070,Susanita,Gaya,Casada,17828667X,Birmana,1998-04-24,"Camino de Natividad Aguirre 40 Puerta 6 , Almería, 07724",05293,Lleida,695138561,qhoz@example.net,False,Agricultor,"4272,17",ES8072745969029270972698,corriente,"82904,35",2019-03-06,Femenino
45071,Buenaventura,Llanos,Divorciado,21755517R,India,1972-06-04,"Alameda Obdulia Ferrera 731, Badajoz, 05722",02692,Burgos,600068314,elodialedesma@example.com,False,Ayudante de odontología,"3361,58",ES0024302956473105177964,corriente,"3205,7",2018-10-26,Masculino
45072,Gabriela,Terrón,Soltera,28279058Y,Estadounidense,1948-05-08,"Pasaje Dorita Balaguer 17, Melilla, 49056",27868,Alicante,631818565,herbertosalinas@example.net,False,Director de empresas de construcción,"5498,13",ES4418867202335087660843,corriente,"8909,42",2025-07-16,Femenino
45073,Fátima,Franch,Soltera,20134645P,Costarricense,1955-06-28,"Cañada Víctor Solís 1 Apt. 35 , Teruel, 44681",19409,Pontevedra,647763291,ruperto17@example.net,False,Diseñador de interior,"1415,41",ES7727999567763755996289,corriente,"43895,34",2020-06-28,Femenino
45074,Aroa,Cisneros,Viuda,44145305W,Chipriota,1975-06-24,"Pasaje de Juan Sotelo 54, La Coruña, 34429",35346,Córdoba,690557037,quevedogeraldo@example.com,False,Pintor y empapelador,"3622,33",ES8580373509089018353314,corriente,"97512,88",2022-06-20,Femenino
45075,Nazaret,Abril,Soltero,74071315E,Rusa,1977-04-23,"C. Fortunato Sanz 46, Albacete, 06979",08487,Las Palmas,677760141,bernalflora@example.com,False,Alfarero,"2342,93",ES5831188673817685179857,corriente,"60768,98",2019-01-19,Masculino
45076,Ana Belén,Carmona,Viuda,77160208S,Galesa,1985-02-05,"Acceso de Clemente Noguera 86, Alicante, 19597",42360,Zaragoza,643267610,vcolom@example.org,False,Locutor de radio,"7700,28",ES9927983023239570658196,corriente,"7544,97",2021-08-19,Femenino
45077,Elías,Pedrosa,Viudo,29523034G,Rumana,1950-02-26,"Calle de Albano Carretero 16, Valencia, 26207",22220,Cantabria,632185034,osoriosergio@example.net,False,Vendedor por teléfono,"7189,32",ES3227906852849596527675,corriente,"44876,87",2021-08-05,Masculino
45078,Gloria,Sobrino,Viuda,96796886Y,Italiana,1977-11-20,"Paseo de Hilario Bravo 6, Murcia, 35140",08138,Granada,668467083,sabinaechevarria@example.org,False,Piloto de aviación,"6288,96",ES2896889704500160262041,corriente,"71027,94",2022-03-28,Femenino
45079,Teresa,Osorio,Soltera,57383615H,Brasileña,1949-05-29,"Acceso Berta Roldán 83, Lugo, 46328",23382,León,638951297,sarita20@example.com,False,Operador de máquinas para fabricar cemento y otros productos minerales,"2235,21",ES6741431617524940028979,corriente,"85809,84",2018-08-24,Femenino
45080,Tiburcio,Pedrosa,Divorciado,67860049K,Beliceña,1998-10-25,"Pasadizo de Odalys Guitart 61, Huelva, 15011",42760,Palencia,686786738,morellguillermo@example.net,False,Camarero de barra,"3968,94",ES9270158362401657399642,corriente,"72066,8",2021-10-13,Masculino
45081,María Belén,Soto,Soltera,62583817N,Birmana,1956-02-23,"Urbanización Silvia Soria 4 Puerta 1 , Valencia, 22711",36772,Lugo,733871417,cabreromirta@example.net,False,Peón de obras públicas y mantenimiento,"5566,67",ES6217241872047301390858,corriente,"50266,07",2025-01-24,Femenino
45082,Marita,Priego,Divorciada,82146693P,Libanesa,1971-01-15,"C. Juanita Aragonés 26 Puerta 6 , Albacete, 40813",48950,Burgos,729000563,evaristoacero@example.org,False,Economista,"5774,56",ES2539719687444561920017,corriente,"97427,53",2019-10-06,Femenino
45083,Clotilde,Amores,Soltera,86434598T,Siria,1969-12-29,"Callejón Lucho Gomez 720 Puerta 6 , Lleida, 15125",14709,Ávila,671405114,pbadia@example.org,False,Ingeniero mecánico,"3235,4",ES9942500149913626255762,corriente,"30339,74",2022-06-07,Femenino
45084,Coral,Silva,Divorciada,64088542P,Yemení,1959-10-19,"Vial Natividad Cuevas 24 Apt. 43 , Soria, 21543",19766,Lleida,652371560,coliver@example.com,False,"Operador de incineradores, instalaciones de tratamiento de agua","2768,41",ES0932566547100939100235,corriente,"97440,88",2020-08-17,Femenino
45085,José,Viñas,Soltera,29391841A,Húngara,1985-01-20,"Alameda de Nidia Carreras 3, Valencia, 36144",47086,Guipúzcoa,729609110,castellgeronimo@example.org,False,Ingeniero civil,"2076,73",ES5284171911071779137970,corriente,"16702,81",2019-12-23,Femenino
45086,Feliciana,Giner,Divorciada,99775621B,Húngara,1982-11-07,"Pasadizo de Estefanía Cuéllar 95, Melilla, 05468",35220,Girona,775483129,alma27@example.org,False,Profesor de artes,"7017,08",ES8470370555572878597499,corriente,"43477,01",2020-09-06,Femenino
45087,Juan Bautista,Cano,Divorciado,86252735K,Lituana,2003-12-13,"Callejón Bautista Olivares 389 Apt. 78 , Lugo, 14044",30063,Cuenca,690664592,leandra72@example.org,False,Director de políticas y planificación,"3791,79",ES7392972900060039429930,corriente,"45125,64",2021-07-05,Masculino
45088,Emma,Franco,Casada,13237267P,Irlandesa,1979-03-16,"Cañada de Eusebia Amat 54 Apt. 87 , Asturias, 26433",38244,Navarra,731219233,tfabra@example.net,False,Limpiador y asistente doméstico,"5587,86",ES0282468515381626822153,corriente,"15355,1",2020-11-25,Femenino
45089,Damián,Báez,Divorciado,79172901R,Mexicana,1977-02-17,"Calle Wálter Soria 1, Huesca, 51404",32189,Badajoz,628422751,leandro53@example.org,False,Apicultor,"2455,75",ES6107824625536155391837,corriente,"83431,02",2019-03-26,Masculino
45090,Carlos,Tormo,Viudo,84408858P,Costarricense,2003-02-02,"Vial Vanesa Sobrino 73, Albacete, 08151",07162,Cáceres,704903403,kcornejo@example.net,False,Mayordomo doméstico,"4155,59",ES2475214789679499130031,corriente,"12705,87",2020-06-22,Masculino
